美国,409
中国,316
中,213
市场,189
贸易战,165
上,161
可能,135
会,135
经济,128
公司,128
华为,124
企业,123
贸易,116
不,113
影响,112
-,108
中兴,108
全球,106
美,104
都,98
大,97
库存,95
万吨,94
产品,86
特朗普,85
主要,84
出口,84
目前,83
表示,81
中美,75
更,75
下,73
预期,73
投资,73
亿元,72
数据,71
国家,70
发展,70
吨,70
增长,69
元,68
关税,68
风险,64
价格,64
国内,63
政策,61
仍,59
技术,59
广东,59
问题,57
行业,57
一个,57
大豆,57
没有,56
出现,56
芯片,56
占,55
欧盟,55
关注,54
进口,54
钛白粉,53
需求,52
资金,52
已经,52
进行,51
显示,51
科技,51
最大,51
生产,49
期货,48
增加,48
认为,48
最,47
原油,47
需要,46
棕榈油,46
万桶,45
来看,44
持续,44
方面,44
下降,44
继续,44
时,43
说,42
还,42
成为,42
上涨,42
投资者,42
供应商,42
今年,42
视网,41
交易,41
很,41
政府,41
未来,40
做,40
预计,40
情况,39
事件,39
前,39
策略,39
香港,39
业务,38
已,38
宣布,38
重要,38
高,38
去,38
供应,38
包括,37
相对,37
称,36
时间,36
一定,36
来自,36
高通,36
周期,36
建议,36
美元,36
商品,35
趋势,35
国际,35
后,35
进一步,35
制裁,35
新,34
―,34
估值,34
进入,34
人,34
价值,33
来说,33
责任编辑,33
减少,33
分析,33
超过,32
欧洲央行,32
月份,32
德国,32
大幅,31
压力,31
中兴通讯,31
世界,31
亿美元,31
我国,31
反弹,30
发布,30
部分,30
解决,30
原因,30
收益,30
龙,30
叙利亚,29
政治,29
乐,29
股,29
机构,29
调查,29
法国,29
只,29
产能,29
行情,28
股价,28
内,28
提供,28
不会,28
金融,27
带来,27
来源,27
整体,27
正在,27
苹果,27
为主,27
走势,27
产量,27
加税,27
管理,26
累计,26
直接,26
摩擦,26
支撑,26
处于,26
近期,26
维持,26
增速,26
机会,26
收入,26
操作,26
主力,26
豆粕,26
卫浴,26
调整,25
业绩,25
美国商务部,25
因素,25
汽车,25
半导体,25
成长,25
两个,25
非常,25
俄罗斯,25
买入,24
达到,24
约,24
导致,24
受到,24
震荡,24
看,24
是否,24
重点,24
板块,24
地区,24
下跌,24
记者,24
领域,23
更加,23
获得,23
此次,23
消息,23
证券,23
券商,23
基金,23
不能,23
产业,23
不是,23
变化,23
回落,23
左右,23
成本,23
总统,23
现在,23
分别,23
$,23
资产,22
达,22
方向,22
实现,22
以来,22
波动,22
战略,22
持有,22
年度,22
应该,22
概率,22
公布,22
个股,22
地缘,21
程度,21
近,21
新乐,21
视智家,21
背景,21
市值,21
严重,21
空间,21
造成,21
受,21
之前,21
报道,21
一些,21
观点,21
清单,21
利率,21
油价,21
上升,21
比较,21
减产,21
核心,21
利润,21
过程,21
报告,21
产业链,21
",",21
美国市场,21
加大,20
面临,20
担忧,20
目标,20
教授,20
不同,20
对华,20
存在,20
支持,20
表现,20
降低,20
最终,20
强,20
改革,20
港股,20
再,20
实施,20
特别,20
争端,20
【,20
】,20
智能手机,20
期权,20
马来西亚,20
高位,19
意味着,19
以上,19
人民币,19
指数,19
相关,19
…,19
之间,19
石油,19
提高,19
核心技术,19
基本,19
之后,19
同比,19
合作,19
消费,19
明显,19
去年,19
加征,19
对美,19
伊朗,19
资本,19
信息,19
★,19
分析师,18
尤其,18
这种,18
席位,18
短期,18
连续,18
创业板,18
金额,18
卖出,18
较大,18
考虑,18
整个,18
提升,18
作者,18
客户,18
利益,18
决定,18
长期,18
知识产权,18
升级,18
改变,18
资管,18
低位,18
打击,18
代表,18
欧洲,18
手机,18
两国,18
却,18
同期,18
马克,18
年月日,17
首席,17
均,17
小,17
上市,17
跌,17
仅,17
希望,17
推动,17
依然,17
研发,17
格局,17
当前,17
制造,17
创新,17
接近,17
统计,17
征收,17
情绪,17
价差,17
区间,17
比亚迪,17
有限公司,16
形成,16
这是,16
增资,16
万元,16
发现,16
规模,16
能力,16
协议,16
降准,16
下行,16
通胀,16
研究,16
谈判,16
欧元区,16
冲击,16
黄金,16
保持,16
主席,16
回流,16
合约,16
时代,15
层面,15
选择,15
龙头,15
竞争,15
销售,15
过去,15
禁令,15
员工,15
针对,15
股票,15
承诺,15
处罚,15
目的,15
利好,15
好,15
展望,15
贸易逆差,15
组装,15
磋商,15
欧元,15
加剧,15
农产品,15
图,15
博士,15
同样,15
净,15
战场,15
蟒佰利,15
论坛,14
实体,14
历史,14
中心,14
品种,14
危机,14
一周,14
集团,14
亿,14
指,14
截至,14
第一,14
经营,14
环境,14
不断,14
挑战,14
高科技,14
当然,14
更大,14
相比,14
产生,14
美方,14
具体,14
逻辑,14
总量,14
判断,14
基本面,14
制造业,14
低,14
关系,14
必须,14
计划,14
国,14
发生,14
豆油,14
制造商,14
环节,14
供给,14
增产,14
采访,14
协会,13
指出,13
开放,13
涨幅,13
有望,13
紧张,13
三个,13
北京,13
此前,13
新增,13
较为,13
难以,13
实力,13
跌幅,13
会议,13
所有,13
限制,13
扩大,13
竞争力,13
宽松,13
冲突,13
结论,13
流动性,13
货币政策,13
低于,13
力量,13
博弈,13
未,13
比例,13
控制,13
展开,13
里,13
购买,13
电子,13
很多,13
周报,13
弱势,13
有限,13
均线,13
违反,13
设备,13
上市公司,13
数量,13
印度,13
第二,13
后期,13
营业,13
法,13
钢材,13
财经,12
全球化,12
越来越,12
运行,12
下滑,12
率,12
巨头,12
公告,12
曾,12
超,12
旗下,12
沪,12
一家,12
控股,12
本次,12
下调,12
无法,12
亦,12
安全,12
状态,12
结束,12
天,12
真正,12
实际,12
大家,12
正,12
准备,12
美国公司,12
软件,12
双方,12
可能性,12
基于,12
使用,12
布局,12
快速,12
总,12
收购,12
并非,12
本周,12
一直,12
想,12
放缓,12
位置,12
投入,12
海外,12
指标,12
美国政府,12
律师,12
突破,12
得到,12
亿股,12
第三,12
现货,12
采购商,12
新浪,11
董事长,11
货币,11
总体,11
具有,11
再度,11
营业部,11
现金,11
大量,11
缓解,11
接受,11
环球时报,11
必要,11
这一,11
条件,11
依赖,11
相信,11
这次,11
让步,11
方式,11
力度,11
汇率,11
逐渐,11
发动,11
配置,11
仍然,11
基础,11
社会,11
范围,11
领导人,11
正式,11
其实,11
寻找,11
应对,11
万,11
征税,11
美豆,11
通信,11
概念,11
后市,11
回调,11
再次,11
回升,11
活动,11
经济学家,11
转型,11
万股,11
油脂,11
新兴,11
形势,11
恢复,11
中粮,11
利多,11
环保,11
精密,11
本土,11
☆,11
多单,11
环比,11
植物油,11
股份,10
总经理,10
必然,10
走,10
乐观,10
最近,10
这场,10
五大,10
完成,10
一年,10
要求,10
原材料,10
体系,10
结构,10
回应,10
掌握,10
做出,10
措施,10
有所,10
内地,10
媒体,10
以下,10
令,10
自主,10
零部件,10
改善,10
全年,10
杠杆,10
引发,10
修复,10
角度,10
季节性,10
赚钱,10
水平,10
系统,10
港,10
一季度,10
努力,10
三年,10
导弹,10
最新,10
附近,10
巨大,10
以为,10
两,10
共同,10
将会,10
变成,10
之上,10
上周,10
信心,10
随后,10
走出,10
观望,10
上方,10
很大,10
油厂,10
本网,10
格林,10
大华,10
研究所,10
桶,10
差距,10
一体化,10
供需,10
氯化,10
印尼,10
讯,9
面对,9
亚洲,9
迎来,9
折价,9
系,9
腾讯,9
年初,9
不得不,9
跌停,9
寻求,9
幅度,9
说明,9
亏损,9
能否,9
才,9
需,9
妥协,9
起来,9
外界,9
关键,9
中国政府,9
方法,9
达成,9
提出,9
中方,9
每年,9
看到,9
执行,9
积极,9
融资,9
转变,9
验证,9
能够,9
信号,9
跟踪,9
研究员,9
收益率,9
进程,9
集中,9
前期,9
面,9
一系列,9
吸引,9
期间,9
歼,9
多年,9
仅为,9
最后,9
之中,9
通讯,9
在于,9
实际上,9
强势,9
天气,9
延续,9
点,9
市,9
股指,9
多头,9
阻力,9
嘉宾,9
美分,9
连粕,9
抄底,9
一个月,9
海关总署,9
轴心,9
套盘,9
服务,8
一带,8
一路,8
工作,8
近日,8
发出,8
上述,8
最高,8
交易日,8
品牌,8
简单,8
两大,8
到期,8
满足,8
供应链,8
深圳,8
终端,8
今日,8
态度,8
孙立平,8
一种,8
资源,8
加入,8
威胁,8
●,8
主任,8
日本,8
出来,8
推进,8
禁止,8
重大,8
作用,8
类,8
回归,8
非,8
房地产,8
讨论,8
主板,8
快,8
综合,8
点评,8
高点,8
大于,8
家,8
面积,8
中期,8
限产,8
常态,8
采用,8
涉及,8
计算,8
短期内,8
个人,8
认可,8
崛起,8
料,8
发表,8
巴西,8
北美,8
不确定性,8
两市,8
空头,8
财长,8
金价,8
出口商品,8
商业,8
传导,8
在内,8
违法,8
走向,8
承担,8
意见,8
增幅,8
副,8
全国,8
损失,8
波及,8
集合,8
理财产品,8
东方红,8
工厂,8
基差,8
就业,8
研究院,8
取得,8
头寸,8
大多数,8
生产成本,8
费用,8
涂料,8
新能源,8
原料,8
高于,8
卢楚隆,8
骨干企业,8
纯,8
激光,8
法德,8
港口,8
大宗,7
结合,7
参与,7
对外开放,7
建设,7
做好,7
成功,7
背后,7
三,7
日前,7
逾,7
一度,7
多家,7
环球,7
晚间,7
设计,7
年底,7
项,7
全部,7
厂商,7
官方,7
声明,7
工业,7
遏制,7
自月,7
为元,7
多个,7
中国崛起,7
赢,7
理解,7
属于,7
刺激,7
回报,7
盈利,7
如下,7
外汇,7
众多,7
盟友,7
大部分,7
今天,7
获取,7
升值,7
争取,7
放宽,7
事实上,7
人士,7
行动,7
采取,7
监管,7
加强,7
请,7
太,7
矛盾,7
悲观,7
银行,7
二,7
提示,7
底部,7
显著,7
年报,7
不再,7
．,7
抬升,7
朝鲜,7
发射,7
阶段,7
沙特,7
升温,7
境内,7
配合,7
制度,7
无,7
线,7
亿吨,7
大幅度,7
装备,7
有效,7
广泛,7
至少,7
经济体,7
不利,7
铝,7
资深,7
是因为,7
并购,7
立场,7
纠纷,7
迹象,7
阿根廷,7
跌破,7
增量,7
局面,7
决议,7
向下,7
止损,7
下游,7
举报,7
三大,7
思路,7
东方,7
资料,7
先生,7
行政,7
介绍,7
表达,7
抑制,7
华尔街日报,7
商务部,7
体现,7
外交,7
共识,7
不少,7
平衡,7
五年,7
周三,7
进口量,7
同比增加,7
态势,7
玉米,7
龙虎榜,7
加上,7
主动,7
宏观经济,7
变得,7
缺口,7
端,7
半年,7
外贸,7
鸿特,7
难,7
钢铝,7
下周,7
陷阱,7
洗盘,7
买兴,7
场外,6
召开,6
